model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,base_estimator_max_depth,learning_rate,n_estimators,profit
AdaBoost,MSFT,,False,19,0.4266666666666667,0.3384615384615385,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,10.50229263257279
AdaBoost,MSFT,,False,20,0.4266666666666667,0.37681159420289856,,,"{np.int64(0): np.int64(50), np.int64(1): np.int64(25)}",10,,False,5,1,50,-181.94775988366382
AdaBoost,MSFT,,False,21,0.44,0.34375,,,"{np.int64(0): np.int64(55), np.int64(1): np.int64(20)}",10,,False,5,1,50,-2057.6362673133517
AdaBoost,MSFT,,False,22,0.41333333333333333,0.2903225806451613,,,"{np.int64(0): np.int64(57), np.int64(1): np.int64(18)}",10,,False,5,1,50,-2769.331595699794
AdaBoost,MSFT,,False,23,0.4266666666666667,0.3582089552238806,,,"{np.int64(0): np.int64(52), np.int64(1): np.int64(23)}",10,,False,5,1,50,369.3760391463711
AdaBoost,MSFT,,False,24,0.4533333333333333,0.4057971014492754,,,"{np.int64(0): np.int64(50), np.int64(1): np.int64(25)}",10,,False,5,1,50,121.30206323476341
AdaBoost,MSFT,,False,25,0.44,0.38235294117647056,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,-531.2525543567644
AdaBoost,MSFT,,False,26,0.38666666666666666,0.30303030303030304,,,"{np.int64(0): np.int64(53), np.int64(1): np.int64(22)}",10,,False,5,1,50,-795.1994286972549
AdaBoost,MSFT,,False,27,0.38666666666666666,0.20689655172413793,,,"{np.int64(0): np.int64(61), np.int64(1): np.int64(14)}",10,,False,5,1,50,-2198.355562052804
AdaBoost,MSFT,,False,28,0.4666666666666667,0.42857142857142855,,,"{np.int64(0): np.int64(49), np.int64(1): np.int64(26)}",10,,False,5,1,50,128.40995284983546
