model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,xgb_max_depth,xgb_min_child_weight,xgb_gamma,learning_rate,n_estimators,profit
XGBoost,PG,standard,False,81,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,82,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,83,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,84,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,85,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,86,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,87,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,88,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,89,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,90,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,91,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,92,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,93,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,94,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,95,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,96,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,97,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,98,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,99,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,PG,standard,False,100,0.4883720930232558,0.5925925925925926,,,"{np.int64(0): np.int64(7), np.int64(1): np.int64(36)}",10,,True,5,3,0.2,0.05,150,744.6102600097656
XGBoost,META,standard,False,1,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,2,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,3,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,4,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,5,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,6,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,7,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,8,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,9,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,10,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,11,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,12,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,13,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,14,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,15,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,16,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,17,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,18,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,19,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,20,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,21,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,22,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,23,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,24,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,25,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,26,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,27,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,28,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,29,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,30,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,31,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,32,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,33,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,34,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,35,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,36,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,37,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,38,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,39,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,40,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,41,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,42,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,43,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,44,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,45,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,46,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,47,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,48,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,49,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,50,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,51,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,52,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,53,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,54,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,55,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,56,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,57,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,58,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,59,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,60,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,61,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,62,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,63,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,64,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,65,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,66,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,67,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,68,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,69,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,70,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,71,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,72,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,73,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,74,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,75,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,76,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,77,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,78,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,79,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,80,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,81,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,82,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,83,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,84,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,85,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,86,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,87,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,88,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,89,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,90,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,91,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,92,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,93,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,94,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,95,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,96,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,97,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,98,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,99,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,META,standard,False,100,0.5813953488372093,0.55,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",10,,True,5,3,0.2,0.05,150,2313.8189086914044
XGBoost,AMZN,standard,False,1,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,2,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,3,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,4,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,5,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,6,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,7,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,8,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,9,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,10,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,11,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,12,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,13,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,14,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,15,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,16,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,17,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,18,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,19,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,20,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,21,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,22,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,23,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,24,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,25,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,26,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,27,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,28,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,29,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,30,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,31,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,32,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
